,parl,id,date,speaker,text,token_count,topic_id,topic_name,topic_representation,topic_probability
35,bt,sp19_191,2018-03-23,Rainer Kraft,"Frau Bundesministerin, Ihre Erklärung und die der neuen, alten, inzwischen gar nicht mehr so großen Koalition ist geprägt von einer ideologisch verzerrten Wahrnehmung der Realität. Das gilt auch für Ihre Haltung zur syrischen Regierung. Sie haben gestern und vorgestern keine Gelegenheit ausgelassen, den Überlebenskampf einer multireligiösen, multikulturellen, säkularen syrischen Gesellschaft gegenüber einer extremistischen, theokratischen Sklavenhalterideologie anzuprangern. Ganz anders verhielt es sich, als die Assad-Regierung in Übereinstimmung mit Ihrem ideologischen Klimakatechismus im November 2017 die Ratifizierung des Pariser Klimaabkommens angekündigt hatte. Da war Ihnen dieses Regime plötzlich gar nicht mehr so unrecht; denn mit diesem Argument konnten Sie nun die Trump-Administration als alleinigen Apostat in der Klimafrage brandmarken. Vor circa vier Wochen fand in der Bremer Landesvertretung der parlamentarische Abend der Meeresforschung statt.",122,1,1_euro_deutschland_milliarden euro_politik,"['euro', 'deutschland', 'milliarden euro', 'politik', 'inflation', 'bürger', 'deutschen', 'deutsche', 'regierung', 'frau präsidentin']",1.0
36,bt,sp19_191,2018-03-23,Rainer Kraft,"Unter anderem sprach dort Professor Latif, einer der Hohepriester in der Klimareligion, über die Gefahr eines Erliegens des Golfstroms und darüber, welche furchtbaren Auswirkungen dies haben könnte. Bemerkenswert war, dass wirklich jedes beobachtete und dokumentierte Phänomen krampfhaft mit dem Klimawandel in Verbindung gebracht werden musste. Zu wenige Fische: der Klimawandel. – Zu viele Fische: der Klimawandel. – Zu warm: Klimawandel. – Zu kalt: Klimawandel. – Zu salzig: Klimawandel. – Nicht salzig genug: Klimawandel. – Klimawandel, Klimawandel, Klimawandel. Die Hypothese vom menschengemachten Klimawandel hat längst den Boden der Wissenschaften verlassen und ist zum Dogma mutiert.",94,2,2_klimawandel_klima_klimawandels_wissenschaftler,"['klimawandel', 'klima', 'klimawandels', 'wissenschaftler', 'menschengemacht', 'erwärmung', 'hypothese', 'natürlich', 'millionen jahren', 'klimakatastrophe']",0.959478190778868
37,bt,sp19_213,2018-04-25,Dirk Spaniel,"Sehr geehrter Herr Bundesminister! Wir haben hier im Hohen Haus eine Geschäftsordnungsdebatte geführt, bei der es um die EU-Verordnung zur Reduktion der CO2-Emissionen ging. Die Debatte dazu ist hier nicht geführt worden. Deshalb stelle ich im Nachgang dazu eine Frage: Unserer Einschätzung nach werden diese neuen Regelungen dazu führen, dass vor allen Dingen Fahrzeuge mit höheren Motorleistungen und auch größere und schwerere Fahrzeuge mit Verbrennungsmotoren, also die sogenannten Premiumfahrzeuge, die wir hier in Deutschland bauen, höchstwahrscheinlich nicht mehr wettbewerbsfähig sein können. Das ist, wie gesagt, unsere Einschätzung. Wir können auch gerne im Rahmen eines Gesprächs oder einer Debatte Zahlen dazu liefern. Inwiefern hat diese EU-Verordnung – nach Einschätzung der Bundesregierung –, die in Deutschland zum Ende der Verbrennungsmotoren bei größeren Fahrzeugen führen wird, Einfluss auf die Arbeitsplätze in Deutschland? Und: Wie steht die Regierung dazu?",135,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
38,bt,sp19_218,2018-04-25,Karsten Hilse,"Herr Präsident! Meine Damen und Herren! Die Idee, CO2-Emissionen durch willkürliche Kostenbelastungen teuer zu machen, ist nicht neu. Wann immer die Finanzmittel knapp waren oder wenn es irgendeinen Unsinn zu finanzieren galt, handelten findige Staatsbeamte nach der Regel: Belaste irgendeinen wichtigen Stoff mit willkürlichen Steuern oder Abgaben, dann werden Einnahmen erzielt, die sonst nicht zu erzielen wären. Die Sektsteuer zur Finanzierung der kaiserlichen Kriegsmarine ist ein bekanntes, unrühmliches Beispiel dafür. Die gibt es noch heute, obwohl die deutsche Marine schon mindestens zweimal untergegangen ist; aber sie erfüllt ihren eigentlichen Zweck nach wie vor, nämlich viel Geld in die Taschen des Staates zu lenken. Immer werden uns Steuern und Abgaben als Mittel zur Erreichung eines edlen Zweckes verkauft: 1902, um mit wehenden Fahnen in den nächsten Krieg zu ziehen, und seit circa 30 Jahren, um das Klima zu retten – ein edles, aber sinnfreies Ziel.",144,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
39,bt,sp19_218,2018-04-25,Karsten Hilse,"Mit der CO2-Abgabe will man dasselbe erreichen. Vordergründig sollen natürlich die CO2-Emissionen gesenkt werden, obwohl diese niemandem etwas zuleide tun. Nein, auch wenn Sie es nicht wahrhaben wollen, Sie tun auch dem Klima nichts zuleide. Im Gegenteil: Je effizienter eine Verbrennung stattfindet, umso besser ist die ökologische Gesamtbilanz. Dabei entsteht aber mehr CO2. Das ist eine physikalische Binsenweisheit und im Übrigen einer der Gründe, warum der Diesel lange auch von den in Biowolle gehüllten Klimaanalysten hochgelobt wurde. Diese Effizienz ist auch der Grund, warum viele Industriezweige in diesem Land immer noch existieren. Die Unternehmen sind noch konkurrenzfähig, weil alle Produktionsschritte auf höchste Effizienz getrimmt wurden – ohne Steuern auf CO2-Emissionen. Doch das würde die von der Umweltministerin geplante CO2-Abgabe drastisch ändern.",121,3,3_autoindustrie_synthetische kraftstoffe_elektromobilität_emissionen,"['autoindustrie', 'synthetische kraftstoffe', 'elektromobilität', 'emissionen', 'co2 emissionen', 'sogenannten verkehrswende', 'elektroautos', 'ideologische verkehrswende', 'verbrennungsmotoren', 'fahrzeuge']",0.5989723267017084
40,bt,sp19_218,2018-04-25,Karsten Hilse,"Wenn die Betroffenen sich nicht wehren können, sie die Abgabe also nicht vermeiden können, dann werden sie versuchen, weniger CO2-Emissionen zu erzeugen. Da sie im Hochlohnland Deutschland bereits am Ende der Effizienzsteigerungen angelangt sind – alles hat irgendwo naturgesetzliche und ökonomische Grenzen –, werden sie die Vermeidung auf die Spitze treiben und das Land einfach verlassen und mit ihnen erst Zig­tausende, dann Hunderttausende und dann Millionen wertschöpfende Arbeitsplätze. – Und Sie alle tragen die Verantwortung dafür. Wer die vermeintliche Rettung des Klimas über die Arbeitnehmerinteressen stellt, handelt nicht sozial, sondern asozial. Der sogenannte Klimaschutz hat bei den Altparteien Vorrang. Sie stellen die Ideologie über die Fakten.",106,7,7_arbeitsplätze_betroffen_gewerkschaften_unternehmen deutschland,"['arbeitsplätze', 'betroffen', 'gewerkschaften', 'unternehmen deutschland', 'automobilindustrie', '000 arbeitsplätze', 'zeitschrift unlängst', 'großexperiment lockdown', 'großbritannien frankreich', 'begründung klimaschutz']",1.0
41,bt,sp19_218,2018-04-25,Karsten Hilse,"Die Fakten sind glasklar und auch ohne Klimatologiestudium für jeden mit gesundem Menschenverstand nachvollziehbar: Das Spurengas CO2 ist mit nur 0,04 Prozent in der Atmosphäre vorhanden; 97 Prozent aller CO2-Emissionen sind natürlichen Ursprungs. Wenn die Deutschen die auf sie entfallenden 0,06 Prozent nicht drastisch reduzieren, naht die Apokalypse – so die eindringliche Warnung. Nebenbei: CO2 ist gleichzeitig der Pflanzendünger schlechthin. Die gesamte Biomasse der Erde besteht aus dem „C“ des CO2 . Das ist auch die einzig reale, echt nachgewiesene Wirkung dieses sonst so harmlosen Stoffes. In Gewächshäusern werden die CO2-Konzentrationen erhöht. Je nach Sorte und Jahreszeit werden da Konzentrationen zwischen 0,06 und 0,12 Prozent, also ein Vielfaches des natürlichen Wertes, als ideal angesehen. Die Arbeitnehmer allerdings haben für diesen Klimairrsinn schon Hunderte Millionen Euro bezahlt, die in die Taschen weniger Gutverdiener geflossen sind.",135,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
42,bt,sp19_218,2018-04-25,Karsten Hilse,"Mit einer CO2-Abgabe werden die Taschen der Arbeitnehmer leerer und die der Verdiener praller. Damit die Arbeitnehmer ihre Abgaben gutwillig zahlen, wird tagtäglich die Angst vor der herannahenden Apokalypse genährt. Ein heißer Sommer? Der anthropogene Klimawandel ist schuld. Der kälteste Frühlingsanfang seit 138 Jahren? Der anthropogene Klimawandel ist schuld. Die Temperatur stagniert seit 15 Jahren? Ignorieren wir einfach. Der anthropogene Klimawandel – das wissen Sie – wird nur in Computerklimamodellen nachgewiesen, die nicht einmal das Klima der Vergangenheit richtig berechnen können. Man findet sie auch nicht in einem der bisher fünf IPCC-Berichte – nichts, nada, niente. Liebe Ministerin, deswegen: Hände weg von einer CO2-Abgabe! Sie vernichtet Arbeitsplätze und hilft dem Klima kein bisschen.",113,2,2_klimawandel_klima_klimawandels_wissenschaftler,"['klimawandel', 'klima', 'klimawandels', 'wissenschaftler', 'menschengemacht', 'erwärmung', 'hypothese', 'natürlich', 'millionen jahren', 'klimakatastrophe']",0.791844984071607
43,bt,sp19_222,2018-04-25,Heiko Wildberg,"Frau Präsidentin! Werte Kolleginnen und Kollegen! CO2 , der Klimakiller per se, der Graus für die Menschheit, ein Klimahorrorszenario, das aufgrund von CO2 entworfen wird – darauf basieren die Klimamodelle, mit denen wir heute konfrontiert werden. Wir haben eine Klimaschutzdiskussion, die hoch emotional geführt wird. Für manche hat diese Klimaschutzdiskussion schon fast religiösen Status – mit dem CO2 als Satanersatz, als großer Klimakiller. Diese, denke ich, müssen wir, zumindest wir von der AfD-Fraktion, von diesem ideologischen Ross herunterholen. Schauen wir doch einfach mal, was es mit dem CO2 in der Atmosphäre auf sich hat: Wir haben einen CO2-Gehalt von rund 400 ppm, also von 400 Teilen auf 1 Million Teile. Nur ein ganz kleiner Bruchteil dieser 400 Teile ist anthropogen. Wenn Ihre Klimamodelle stimmen würden – nehmen wir mal an: sie stimmen –, dann müsste beim Wegfall dieser paar ppm an anthropogenem CO2 unser Klimaproblem eigentlich gelöst sein. Das wäre ja wohl so.",152,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
44,bt,sp19_222,2018-04-25,Heiko Wildberg,"Das ist eine logische Schlussfolgerung. Jetzt schauen wir uns einfach mal an, ob das wirklich so ist. Eine von anthropogenem CO2 freie Atmosphäre sehen wir, wenn wir nur ein paar Jahrhunderte in die Vergangenheit gehen. Da gab es ein Auf und Ab beim Klima; ich erinnere nur an ein paar Sachen, zum Beispiel an das Klimaoptimum, wie der Fachmann sagt, also eine Warmzeit, bei den alten Römern, an ein Klimapessimum bei der Völkerwanderung, an die Abkühlung ab dem 14. Jahrhundert, möglicherweise die Ursache der Pest von 1348, und die dann folgende kalte Zeit vom 14. Jahrhundert bis zum Ende des 19. Jahrhunderts. Ich erinnere daran, dass Grönland „Grünland“ heißt, weil das wirklich mal eine grüne Insel war. Wir können daraus ersehen, dass auch ohne anthropogenes CO2 in der Atmosphäre das Klima mal nach oben, mal nach unten geht – mit entsprechenden Schwankungen des Meeresspiegels oder auch mit Eiszunahme oder Eisabnahme.",152,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
45,bt,sp19_222,2018-04-25,Heiko Wildberg,"Meine Damen und Herren, wenn ich jetzt auch noch einige theoretische Physiker anführe, die sagen, dass die Klimaschutzmodelle den Erkenntnissen der Thermodynamik in der Physik widersprechen, dann ist damit doch wohl zumindest ein Anlass gegeben, hier zu zweifeln. Meine Damen und Herren, die AfD bezweifelt halt, dass dieses Klimamodell physikalisch eine gute Basis hat. Wenn seit dem Jahrtausendwechsel die Sonnenaktivität zurückgeht – das ist die neueste Erkenntnis – und selbst Klimaalarmisten fürchten, dass die Klimakatastrophe nicht in dem Ausmaß oder gar nicht eintreten könnte, dann spricht das doch Bände. Meine Damen und Herren, die AfD hat mit den Klimazielen eigentlich gar kein Problem. Sie wären uns ziemlich egal, wenn ein Sachverhalt nicht wäre: die ungeheuren Kosten, die mit dieser Klimapolitik verbunden sind, die Unverschämtheit, mit der man den Leuten hier in die Tasche greift. Das ist sicherlich keine AfD-Politik.",139,2,2_klimawandel_klima_klimawandels_wissenschaftler,"['klimawandel', 'klima', 'klimawandels', 'wissenschaftler', 'menschengemacht', 'erwärmung', 'hypothese', 'natürlich', 'millionen jahren', 'klimakatastrophe']",1.0
46,bt,sp19_222,2018-04-25,Heiko Wildberg,"Meine Damen und Herren, lassen Sie mich zum Abschluss sagen: Wie gesagt, die Klimaziele sind uns ziemlich wurscht, aber wir haben ein Problem mit den Klimaschützern. Wir haben kein Problem mit dem Klima. Aber wer schützt uns vor den Klimaschützern?",40,2,2_klimawandel_klima_klimawandels_wissenschaftler,"['klimawandel', 'klima', 'klimawandels', 'wissenschaftler', 'menschengemacht', 'erwärmung', 'hypothese', 'natürlich', 'millionen jahren', 'klimakatastrophe']",0.6969059606465986
47,bt,sp19_232,2018-04-26,Rainer Kraft,"Sie fordern, Gelder der Nuklearforschung in das „Gelingen der Energiewende“ und in „die noch offenen Baustellen der Energiewende“ umzuleiten, womit Sie eindeutig zugeben, dass die sogenannte Energiewende weder durch- noch zu Ende gedacht ist.",38,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",1.0
48,bt,sp19_247,2018-05-15,Dirk Spaniel,"Wenn unser Strom zu 50 Prozent aus Braun- und Steinkohle produziert wird, bleibt die angeblich saubere E-Mobilität komplette Augenwischerei.",19,3,3_autoindustrie_synthetische kraftstoffe_elektromobilität_emissionen,"['autoindustrie', 'synthetische kraftstoffe', 'elektromobilität', 'emissionen', 'co2 emissionen', 'sogenannten verkehrswende', 'elektroautos', 'ideologische verkehrswende', 'verbrennungsmotoren', 'fahrzeuge']",0.4896489603745609
49,bt,sp19_251,2018-05-15,Martin Hohmann,"Erstens. Der Klimawandel ist nichts Ungewöhnliches, im Gegenteil. Die Wissenschaft sagt uns: Über die verschiedenen Erdzeitalter, wortwörtlich: seit unvordenklichen Zeiten hinweg gab es nie ein konstantes Klima. Klimawandel ist das einzig Beständige. Wenn wir jetzt in einer relativen Warmzeit leben, dann sollten wir dankbar sein. Kaltzeiten waren Notzeiten, geprägt von Missernten, Hunger und Kriegen. Gleichwohl: Die AfD spricht sich natürlich für einen schonenden Umgang mit nur einmal vorhandenen Energieressourcen aus. Zweitens. In dem Weltuntergangsszenario, in das wir angeblich hineinschlittern, haben Sie, Frau Ministerin, dem Kohlendioxid die Rolle des Weltenzerstörers zugewiesen – Kohlendioxid als Killergas. Der Erde steht angeblich der Hitzetod bevor, wenn der CO 2 -Ausstoß nicht drastisch reduziert wird. So trommeln Sie, Ihr Ministerium und die Hilfstruppen vom Weltklimarat seit Jahren. Wie steht es wirklich um das CO 2 ? Kohlendioxid ist kein Schadstoff.",134,2,2_klimawandel_klima_klimawandels_wissenschaftler,"['klimawandel', 'klima', 'klimawandels', 'wissenschaftler', 'menschengemacht', 'erwärmung', 'hypothese', 'natürlich', 'millionen jahren', 'klimakatastrophe']",0.8953697062068263
50,bt,sp19_251,2018-05-15,Martin Hohmann,"Es ist ein unverzichtbarer Bestandteil allen Lebens. Für die Pflanzen ist Kohlendioxid der wichtigste Baustoff, ein unersetzliches Lebensmittel. Ohne CO 2 geht die Pflanze ein, wortwörtlich, wie eine Primel. Besser gesagt, ohne Kohlendioxid fängt sie gar nicht erst an, zu wachsen. Drittens. Bei der klimapolitischen Entscheidung hin zu den erneuerbaren Energien und weg von der Atomenergie hat die Kanzlerin mit falschen, mit gezinkten Karten gespielt. Sie hat hier den Klimaengel gegeben, weil sie wusste, sie kann sich auf die Nachbarn mit ihren Atomkraftwerken fest verlassen.",85,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
51,bt,sp19_257,2018-05-15,Karsten Hilse,"Schauen wir dazu in den Etat des Umweltministeriums. Er wurde zwar um 3,6 Milliarden Euro gekürzt, aber nicht etwa, um zu sparen und endlich die Ausgaben für den sogenannten Klimaschutz zurückzufahren, sondern weil der Bereich „Wohnungsbau und Stadtentwicklung“ an Herrn Seehofer abgegeben wurde. Der Rest blieb nicht etwa gleich oder wurde vermindert, sondern zum Teil kräftig erhöht: bei den total unsinnigen Ausgaben für den sogenannten Klimaschutz mal eben um schlappe 50 Millionen Euro. Dann gibt es noch einen Riesenposten namens Sondervermögen „Energie- und Klimafonds“ in Höhe von rund 4,2 Milliarden Euro, der fast achtmal größer ist als die offiziellen Ausgaben für den sogenannten Klimaschutz. Was sollen diese vielen Milliarden bewirken? Laut Definition der Weltorganisation für Meteorologie ist Klima der statistische Mittelwert lokaler, also örtlicher, Wetterdaten, die über mindestens 30 Jahre erhoben und ausgewertet werden. Es gibt danach nur Klimazonen ähnlichen Klimas.",145,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
