,Unnamed: 0,parl,id,date,speaker,text,token_count,topic_id,topic_name,topic_representation,topic_probability
932,1083,bt,sp20_4283,2022-06-24, Steffen Kotré,"Wenn ich das Gut Energie künstlich verknappe, indem ich die Kapazitäten herunterfahre, nämlich indem ich die Kernenergie zerstöre und die Kohlekraftwerke nach und nach vom Netz nehme, dann ist völlig klar, dass wir hier höhere Preise haben. Dafür sind diejenigen verantwortlich, die dieses Gut verknappen. Stichwort „Klimaerwärmung“: Ich habe auch heute hier bei den Rednern am Rednerpult ständig so etwas wie Hysterie wegen der Klimaerwärmung gespürt. Ja, das Klima erwärmt sich. Aber wir dürfen doch nicht in Hysterie verfallen, sondern wir müssen uns überlegen, wie wir damit umgehen. Wenn wir das tun, dann kommen wir automatisch wieder zur Kernenergie. Das ist doch ganz logisch und liegt auf der Hand. Aber so viel CO2 muss dann vielleicht doch nicht eingespart werden, so schlimm ist das Ganze dann vielleicht doch nicht, da man die Kernenergie hier außen vor lässt. Das ist nicht ganz nachvollziehbar.",144,2,2_klimawandel_klima_klimawandels_wissenschaftler,"['klimawandel', 'klima', 'klimawandels', 'wissenschaftler', 'menschengemacht', 'erwärmung', 'hypothese', 'natürlich', 'millionen jahren', 'klimakatastrophe']",0.6867338550737729
1467,1628,bt,sp20_18472,2024-10-17,Bernd Schattner,"Leider folgen Sie immer noch dem Irrweg, dass Deutschland bis 2045 klimaneutral sein soll. Ganz unabhängig davon, dass das am Weltklima absolut nichts ändern würde, kämen dafür jährliche Kosten von 540 Milliarden Euro auf den Steuerzahler zu bzw. 6 Billionen Euro bis zum Jahr 2045. Diese Zahlen stammen übrigens von der Agora Energiewende, dem Sprachrohr unseres Ministers, der einst Kinderbuchautor war. Die Bürger werden weiter für eine grüne Ideologie verarmen, und diesen Weg gehen Sie heute immer noch mit. Zur Wahrheit gehört dabei aber auch, dass die allermeisten Forderungen, die Sie aufstellen, schon vor Monaten von unserer Fraktion gestellt wurden und von Ihnen dank Brandmauer abgelehnt wurden. Und jetzt frage ich mich: Mit wem wollen Sie eigentlich konservative Wirtschaftspolitik umsetzen? Etwa mit der FDP? Die ist doch in Umfragen schon lange gar nicht mehr messbar. Oder mit den Grünen? Diese Option hat Herr Söder ja zum Glück schon ausgeschlossen.",149,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",0.5181508883206688
1293,1444,bt,sp20_12803,2023-06-16, Gerrit Huy,"Das ist wie der Heizungshammer: viel zu kurzfristig und wahrscheinlich auch viel zu unproduktiv. Und alle Bauern sollen obendrein noch Flächen stilllegen. Dabei wird Ackerland schon durch die Energiewende immer knapper. Es wird mit Windrädern und Solaranlagen zugepflastert. Allein in Brandenburg gehen kurzfristig 10 000 Hektar Ackerland durch Solarplantagen verloren. Aber es sind nicht mehr deutsche Bauern, die davon profitieren. Es sind internationale Finanzinvestoren, die sich jetzt auf unser Ackerland stürzen, um mit Energiewendesubventionen aus deutschem Steuergeld prächtige Gewinne für ihre ausländischen Muttergesellschaften einzufahren. Die Bodenpreise in Brandenburg haben sich vervierfacht. Deutsche Landwirte können da schlicht nicht mehr mitbieten. Es reicht offenbar nicht, dass unsere DAX-Unternehmen mehrheitlich dem Ausland gehören. Jetzt sind neben großen Wohnkomplexen auch unsere Ackerflächen dran. Ernährungssicherheit? Auslandsabhängigkeit?",121,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1376,1527,bt,sp20_15014,2023-03-30,Andreas Bleck,"Ja, aber bitte nur aus ausländischen Lagerstätten. Das, werte Kolleginnen und Kollegen, ist bigott und heuchlerisch. Ein Nein zu CCS wäre besser. CCS ist ineffizient, teuer und gefährlich. Das Einfangen und Lagern von CO2 kostet viel Energie und verbraucht viele Rohstoffe. Die deutsche Industrie wäre mit CCS gegenüber der ausländischen Industrie ohne CCS ohnehin nicht wettbewerbsfähig. Und überhaupt: Die etablierten Fraktionen müssten sich keine Gedanken über ein Gnadenbrot für die deutsche Industrie machen, wenn sie diese nicht mittels ihrer wirtschaftsfeindlichen Klimaschutzpolitik verhungern lassen würden. Es gibt bessere Alternativen. Deutschland braucht resiliente Meere und Wälder, die auch als CO2-Senken wirken können. Deutschland braucht Kernkraftwerke und synthetische Kraftstoffe. Und Deutschland braucht die Anpassung an den Klimawandel. CCS sowie Windindustrieanlagen in Meeren und Wäldern braucht Deutschland hingegen nicht. Vielen Dank.",127,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",0.7237197750595931
1234,1385,bt,sp20_11334,2023-09-08,René Bochmann,"Lieber Kollege Dr. Becker – – Lieber Kollege Köhler – Entschuldigung! –, liebe Kollegen von der FDP, wir sind uns einig darüber, dass dieses Gesetz der Verringerung des CO2-Ausstoßes dienen soll. Jetzt ist für mich die große Frage – darauf hätte ich ganz gerne eine Antwort –: Wenn wir die Dämmstoffe produzieren und auch die Heizungen erst mal bauen müssen, wird dabei CO2 ausgestoßen. Ist das richtig? Wie soll es dann geregelt werden, dass wir in diesem Fall irgendwo CO2 einsparen? Also, die Einsparung bräuchte ein Vielfaches an Jahren, um diesen Effekt überhaupt zu erzielen. Also ist das doch Augenwischerei, was Sie hier durchführen wollen. Danke.",106,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1540,1799,bt,sp20_21345,2024-07-04,Jan Wenzel Schmidt,"Während die Scheinopposition unter dem Label „CDU“ das Ganze ernst nimmt und nur nicht bürokratisch genug findet, lehnen wir als echte Opposition diesen Unsinn ab. Immer wieder heißt es bei den etablierten Parteien, dass einfache Lösungen nicht funktionieren. Aber anstatt mit unverständlichen Verordnungen neue bürokratische Hürden zu schaffen, ist die Lösung tatsächlich einfach: Schluss mit Ihren ideologischen Klimaauflagen, die das Bauen teuer machen! Schluss mit Ihrem Bürokratiewahn, der Unternehmer in den Burn-out treibt! Schluss mit Sanktionen, die die Energiepreise ins Unermessliche steigen lassen! Wir brauchen keine Subventionen, wenn das Bauen wieder bezahlbar wird. Weniger Staat bedeutet mehr Wohnraum. Die Zahlen bestätigen es auch: Seitdem die Ampel regiert, wurde versprochen, dass 400 000 Wohnungen im Jahr gebaut werden. Gebaut wurden aber nur 295 000 Wohnungen im Jahr 2022 und 294 000 Wohnungen im Jahr 2023.",136,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1267,1418,bt,sp20_11832,2023-07-07,Dr. Alice Weidel,"Sie lassen die Bürger über die wahren Kosten im Unklaren und täuschen sie mit Subventionsversprechungen, die Sie nicht zahlen können. Sie sagen den Menschen auch nicht die Wahrheit über die weiteren Anschläge auf das Volksvermögen, die auf dem Umweg über die EU drohen, übrigens angestoßen von der CDU-Kommissionspräsidentin Ursula von der Leyen. Ein verschärftes GEG, der Sanierungszwang durch die bevorstehende EU-Gebäuderichtlinie und die Einführung des monströsen EU-CO2-Zertifikatehandels im Gebäudesektor bedrohen ganze Bevölkerungsschichten mit Wohlstandsvernichtung und Enteignung. Und hieran sieht man einmal mehr die Doppelstandards und die Heuchelei der CDU. Ein Heizungsgesetz nützt niemandem außer internationalen Investoren und der Wärmepumpenlobby, die auch ohne den Clanchef Graichen hier das Wirtschaftsministerium fest im Griff haben.",112,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
631,631,bt,sp19_3883,2021-03-03,Dirk Spaniel,"– weil in der Einleitung drinsteht –, dass wir den Klimawandel so nicht anerkennen. Das kann ja wohl nicht Ihr Ernst sein,",22,2,2_klimawandel_klima_klimawandels_wissenschaftler,"['klimawandel', 'klima', 'klimawandels', 'wissenschaftler', 'menschengemacht', 'erwärmung', 'hypothese', 'natürlich', 'millionen jahren', 'klimakatastrophe']",0.7341078184915089
1677,1936,bt,sp20_25998,2025-03-18,Tino Chrupalla,"Ich gebe Ihnen ein kurzes Rechenbeispiel: 1 Billion Euro Schulden, die Sie heute verabschieden wollen – Sonderschulden –, würden bei einem Zinssatz von aktuell 2,9 Prozent in zehn Jahren 100 Milliarden Euro Zinsen bedeuten. 100 Milliarden Euro Zinsen! Auch interessant ist, wie wichtig Ihnen diesmal die Wissenschaft ist. Sind die Ökonomen und die Wirtschaftswissenschaftler eigentlich weniger qualifiziert als die Impfärzte der Coronazeit? Und was ist mit der Klimaneutralität? Dieses strategische Ziel möchte und muss ich gar nicht bewerten. Aber Sie wollen es im Grundgesetz festschreiben und bis 2045 umgesetzt haben. So vermessen ist nicht einmal die EU. Und das soll schon was heißen. Herr Söder meint übrigens, es sei kein Staatsziel, auch wenn es im Grundgesetz verankert ist. Auch das ist eine interessante Lesart des Grundgesetzes. Werte Kollegen, Sie haben den Bogen nun endgültig überspannt.",135,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
494,494,bt,sp19_2880,2020-05-14,Steffen Kotré,"Das ist eigentlich nichts Neues; genau das Gleiche sehen wir auch in der Energiewende. Vor dem Hintergrund der kommenden Wirtschaftskrise, die aufgrund der falschen Maßnahmen der Bundesregierung auf uns zukommt, können wir uns diese aberwitzigen Klimamaßnahmen gar nicht mehr leisten. So wie Helmut Schmidt 1977 in der Ölkrise sagte, dass wir die Umweltauflagen jetzt mal beiseitelegen, so müssen wir das EEG jetzt mal beiseite- und auf Eis legen. Besser noch: Wir nehmen es einfach vom Markt.",76,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
694,733,bt,sp19_158,2021-06-10 00:00:00,Rainer Kraft,"Das Gleiche droht übrigens bei den Kohlekraftwerken. Dort haben Sie bereits einen Abgeltungsvertrag vereinbart. Und nun – Sie haben das heute beschlossen – ändern Sie im Nachgang noch die Grenzwerte für diese Kraftwerke mit entsprechenden Investitionsanforderungen an die Betreiber. Na, mal sehen, was die dazu sagen werden. Denn jedes Mal, wenn Ihre Energiewendechampions Wind und Sonne ins Stottern geraten, dann springen französische Kernkraftwerke in die Bresche, um Deutschland und allen voran das grüne Baden-Württemberg vor dem Blackout zu bewahren. Fakt ist – ob Ihnen das gefällt oder nicht –: Global wird auf Kernenergie gesetzt. Nur Kernkraft ist in der Lage, zuverlässig, preiswert und für alle, denen das wichtig ist, CO2-armen Strom zu produzieren. Nur auf diese Art wird es möglich sein, den Herausforderungen durch eine Weltbevölkerung von 8 Milliarden und mehr Menschen gerecht zu werden.",135,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1313,1464,bt,sp20_13650,2023-05-12,Marc Bernhard,"Jetzt kommen tatsächlich Sie von der CDU und wollen uns das nächste Märchen von bezahlbarer und klimafreundlicher Wärmeversorgung ohne soziale Kälte erzählen, machen aber praktisch genau das Gleiche wie die Regierung. Sie wollen die CO2-Steuer so stark erhöhen, dass sich die Menschen Öl und Gas überhaupt nicht mehr leisten können, was nichts anderes als ein faktisches Öl- und das Gasheizungsverbot ist. Sie spielen sich hier als Retter der Nation auf, dabei ist Ihr Antrag nichts anderes als der grüne Heizungshammer in Schwarz.",82,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1806,2065,ep,eu9_24966,2022-11-09,Sylvia Limmer,"Herr Präsident! Bei den Forderungen des Europäischen Rates zur Energie kann sich jeder mit einem gesunden Menschenverstand Ausgestattete nur wundern. Die Lösungen sollen mehr Energieeinsparungen und noch mehr nicht grundlastfähige erneuerbare Energien sein. Aber genau Letzteres hat uns die Abhängigkeit von billigem russischem Gas erst beschert. Es ist also die eigene irre grüne Ideologie plus Sanktionspolitik plus Energieverknappung und Verteuerung, die zur Energiekrise geführt hat – und genau das Gegenteil bewirkt, nämlich mehr CO2­Emissionen. Nicht weil wir jetzt eine Renaissance der Kohle in der EU erleben. Auch China verfeuert mehr Kohle als der Rest der Welt, auch um uns mit Batterien und Rohstoffen für angeblich emissionsfreie E-Autos zu beliefern. Nicht grüne Flatterenergie, sondern Kernenergie ist die Energie zukünftiger Industrienationen.",119,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",0.9649284931644528
1938,2197,ep,eu9_56528,2020-02-10,Markus Buchheit,"Herr Präsident, sehr geehrte Damen und Herren! Bei uns hat sich eine Lobby breitgemacht, und es ist dies die Lobby der blumigen Wohlstandsvernichter mit besonderer Abneigung gegen Großkonzerne, aber dann eben auch mit mittelbaren negativen Folgen gegenüber den kleinen und mittelständischen Unternehmen. Insbesondere unsere grünen Kollegen hier sind der Ansicht, der Staat könne wirtschaftspolitische Probleme durch Eingriffe besser lösen als der Wettbewerb selbst. Das ist allerdings nicht der Fall. Wir wissen auch seit Jahren, wo die Probleme im Bereich der kleinen und mittelständischen Unternehmen liegen, nämlich insbesondere im Bereich der steuerlichen Belastungen und der Bürokratie. Der Green Deal und die CO2—Steuer belasten den Mittelstand in den kommenden Jahren immer mehr. Bürokratie trifft den Mittelstand in stärkerem Maße als die Großindustrie. Der Tagesordnungspunkt ist deswegen völlig verfehlt. Er sollte nicht „Better Regulation“ lauten, sondern „Less Regulation“.",139,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1254,1405,bt,sp20_11693,2023-09-05,Karsten Hilse,"Wertes Präsidium! Meine Damen und Herren! Liebe Landsleute! „Alle Parteien der Industriestaaten, ob rechts oder links, werden die CO2-Erderwärmungstheorie übernehmen. Dies ist die einmalige Chance, die Luft zum Atmen zu besteuern. Weil sie damit angeblich die Welt vor dem Hitzetod bewahren, erhalten die Politiker dafür auch noch Beifall. Keine Partei wird dieser Versuchung widerstehen.“ Diese weisen Worte sagte schon 1998 der damalige Herausgeber der berühmten Wissenschaftszeitung „New Scientist“, Nigel Calder, dem ZDF-Journalisten Günter Ederer. Nur in einem Fall irrte er sich; denn die AfD stellt sich klar gegen diesen zur Religion erhobenen Irrsinn. Sechs Jahre zuvor kam es zur Initialzündung dieser zerstörerischen Ideologie durch die UN-Nachhaltigkeitskonferenz in Rio de Janeiro, und nur drei Jahre später wurde durch die verkappte Kommunistin Angela Merkel die erste Klimakonferenz in Berlin eingerichtet.",132,2,2_klimawandel_klima_klimawandels_wissenschaftler,"['klimawandel', 'klima', 'klimawandels', 'wissenschaftler', 'menschengemacht', 'erwärmung', 'hypothese', 'natürlich', 'millionen jahren', 'klimakatastrophe']",0.7182291580913166
470,470,bt,sp19_2678,2020-02-14,Enrico Komning,"Sehr geehrter Herr Präsident! Meine Damen und Herren Kollegen! Schon der erste Satz Ihres Antrages ist falsch. Klimawandel ist Bestandteil jedes Erdzeitalters und keine Katastrophe. Die zentrale politische Herausforderung ist nicht: „Wie bekämpfen wir den Klimawandel?“, sondern: Wie machen wir unser Land fit für die Zukunft, anstatt es weiter systematisch zu zerstören?",54,2,2_klimawandel_klima_klimawandels_wissenschaftler,"['klimawandel', 'klima', 'klimawandels', 'wissenschaftler', 'menschengemacht', 'erwärmung', 'hypothese', 'natürlich', 'millionen jahren', 'klimakatastrophe']",0.7084323549653394
229,229,bt,sp19_1285,2019-04-11,Jürgen Braun,"Wichtige Themen fehlen in diesem Bericht wie die Ursache für die katastrophale humanitäre Krise im Südsudan. Ist es wirklich das Klima, wie der Bericht mehrfach suggeriert? Oder liegt es vielmehr daran, dass die Christen im Südsudan vom Nordsudan verfolgt wurden? Im Süden sind die Christen die größte religiöse Gruppe, weit vor den Moslems. Der Südsudan hat sich vom Nordsudan in einem religiösen Konflikt abgespalten. Bei der Bundesregierung fehlt diese Erklärung der Ursachen. Das heute gestürzte Regime al-Baschir gehörte mit Sicherheit zu den Ursachen. Und dann immer wieder das endlose infantile Gelaber vom Klimawandel: Der Klimawandel: das große grün-linke Ablenkungsmanöver unserer Zeit. Allzu oft wird das Klima als Krisengrund genannt, damit man die Wahrheit nicht aussprechen muss.",116,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1185,1336,bt,sp20_10083,2023-10-12,Dr. Marc Jongen,"Und schulden wir nicht dem Klimaflüchtling unseren Wohlstand im Namen globaler und historischer Gerechtigkeit? Das Narrenschiff der sozialistischen Utopie segelt heute unter der Flagge der Nachhaltigkeit. Alle linken Lieblingsideen werden diesem missbrauchten Begriff untergeschoben. So werden Gleichstellungs- und Genderpolitik von unserem Bildungsministerium als „Nachhaltigkeitsmaßnahmen“ eingestuft, und laut Nationalem Aktionsplan Bildung für nachhaltige Entwicklung sollen Studenten zu „Change Agents“ im Dienst der großen Transformation erzogen werden. Nie war Friedrich von Hayeks Warnung vor der verhängnisvollen Wissensanmaßung des Sozialismus aktueller als heute. Jede Planwirtschaft, wusste er, muss scheitern, weil prinzipiell kein ökonomisches Modell der Komplexität der Wirklichkeit gerecht werden kann. Um wie viel mehr muss scheitern und Katastrophen herbeiführen, wer glaubt, das Weltklima regulieren und die totale globale Gerechtigkeit herbeiführen zu können?",124,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1715,1974,ep,eu10_113,2024-09-19,Siegbert Frank Droese,"Herr Präsident, verehrte Damen und Herren! Ein früher Europäer, Bischof Augustinus, prägte im vierten Jahrhundert den Satz: Nimm das Recht weg, was ist dann der Staat anderes als eine große Räuberbande? Schaut man sich heute diese EU an, kann man nur sagen: Augustinus war ein weiser, ein voraussehender Mann – Gott hab ihn selig. Das vielgepriesene EU-Recht wird immer mehr, wenn überhaupt, nur noch selektiv angewandt: Die Klimareligion steht über allem, Ökoterroristen werden heiliggesprochen.",74,2,2_klimawandel_klima_klimawandels_wissenschaftler,"['klimawandel', 'klima', 'klimawandels', 'wissenschaftler', 'menschengemacht', 'erwärmung', 'hypothese', 'natürlich', 'millionen jahren', 'klimakatastrophe']",0.6172419643422026
1840,2099,ep,eu9_34401,2022-03-10,Gunnar Beck,"Die bevorzugte Behandlung von Nierenversagen im Endstadium ist die Transplantation. Doch die Wartezeit auf eine postmortale Organspende liegt bei 6 bis 8 Jahren. Die einzige Alternative ist die Dialyse. Daher werden in der EU nur 45 % der Intensivpatienten transplantiert, 55 % sind auf Dialyse angewiesen. Wo können wir Geld einsparen, um Nierenpatienten zu helfen? Hier ein paar Vorschläge: Das Europäische Institut für Gleichstellungsfragen hat ein Budget von fast 8 Millionen Euro, die wir sofort einsparen könnten. Der Asyl-, Migrations- und Integrationsfonds, der Nothilfefonds für Afrika und die Flüchtlingszahlungen an die Türkei kosten uns jährlich rund 5,5 Milliarden Euro, die ebenfalls eingespart werden könnten, wenn wir die Grenzen sicherten. Nebenbei: Die Bundesregierung lässt sich ihre Migrationspolitik mindestens 60 Milliarden Euro pro Jahr kosten, und die Klimarettung und die Energiepolitik kosten die Deutschen allein schon jetzt über 100 Milliarden Euro pro Jahr.",139,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1835,2094,ep,eu9_31303,2022-06-06,Gunnar Beck,"Frau Präsidentin! Aufforstung der Erdoberfläche ist laut einer Studie der Technischen Hochschule Zürich die wirksamste Maßnahme zur Klimarettung. Ein Drittel mehr Waldfläche weltweit würde zwei Drittel des industriell erzeugten Kohlenstoffs absorbieren. Deutschland ist mit 32 % Forstfläche auf Platz 21 der EU. Mit 10 Prozentpunkten Aufforstung könnten Deutschland und die EU ihren Beitrag zur Klimarettung leisten. Stattdessen erzwingt die EU die grüne Transformation und Deindustrialisierung. Mit Anteilen von jeweils 2 und 8 % an den weltweiten CO2‑Emissionen ist unser Einfluss auf das Weltklima gleich Null. Das Ergebnis kann daher nicht die Klimarettung, sondern nur das Ende unserer Wettbewerbsfähigkeit sein. Sie wollen dies, denn sonst sprächen Sie hier auch über Aufforstung.",108,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1768,2027,ep,eu9_12425,2023-09-12,Sylvia Limmer,"Herr Präsident! Seit Jahrzehnten steigt die Lebenserwartung in ganz Europa stetig an und die Luftqualität war noch nie so gut wie heute. Aber diese Fakten hindern Sie natürlich nicht daran, mit unbelegbaren hunderttausenden frühzeitigen Todesfällen eine Art Luftverschmutzungsmassensterben herbeizureden – als Gipfel der wissenschaftlichen Entblödung sogar noch aufgeschlüsselt nach einzelnen Schadstoffen. Sagen Sie doch einfach, worum es Ihnen tatsächlich geht: um Fahrverbot, faktische Enteignung der Besitzer von Verbrennerautos und staatliche Zwangsmaßnahmen zum Kauf der E-Ladenhüter bis zum endgültigen Ende der individuellen Mobilität. Aber nicht nur im deutschen Bundland kommt der angeblich saubere Strom überwiegend aus Kohle, Gas und Erdöl. Im Übrigen haben Sie schlicht übersehen, dass nur eine wettbewerbsfähige Industrie ihre ideologische Null-Schadstoff-Strategie finanzieren kann. Eine Industrie, der sie gerade mit Fit für 55 völlig sinnbefreit den Garaus machen.",129,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
860,1011,bt,sp20_2605,2022-09-29, Thomas Seitz,"Spannend wird es bei der inhaltlich selbstverständlichen Forderung, dass ehrenamtliche Richter sich zur freiheitlich-demokratischen Grundordnung bekennen und für ihre Erhaltung eintreten müssen; denn wer diese Voraussetzungen nicht erfüllt, kann seinem Amtseid aus § 45 Absatz 3 des Deutschen Richtergesetzes ohnehin nicht gerecht werden. Konkret wird es auf die Einführung eines Überprüfungsverfahrens hinauslaufen; wir haben es ja vorhin gehört. Oder anders: Alle am Schöffenamt interessierten Bürger stehen dann unter dem Generalverdacht der Verfassungsfeindlichkeit. Wertschätzung für das Ehrenamt sieht anders aus. Aber immerhin hilft es, Klimaterroristen, wie ein Fräulein Neubauer, die das Sprengen von Pipelines öffentlich propagiert hat, vom Richteramt fernzuhalten. In Wahrheit geht es nur um einen Vorwand, um mithilfe eines instrumentalisierten Verfassungsschutzes Kritiker der Regierung und der Zustände in Deutschland weiter zu stigmatisieren und zu entrechten.",126,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
144,144,bt,sp19_756,2018-11-07,Christian Wirth,"Dennoch: Die doppelte Krise von Kohle und Stahl hat das Saarland ähnlich, aber noch mehr getroffen als Nordrhein-Westfalen. Wenn ich früher mit meinen Eltern über die Grenze gefahren bin, konnte ich, wenn ich die Augen zugemacht habe, am Zustand der Straße erkennen, wann ich von Deutschland nach Frankreich gefahren bin. Heute ist es umgekehrt. Heute lächeln die Franzosen über die Strukturen im Saarland.",63,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
763,914,bt,sp20_832,2022-11-25,Steffen Kotré,"Sehr geehrte Frau Präsidentin! Sehr geehrte Damen und Herren! Herr Minister Habeck, Sie haben jetzt hier die vollen acht Minuten dafür verwendet, über Probleme zu reden, die ohne Ihre Politik nicht in diesem Maße da wären. Klimahysterie brauchen wir nicht; denn wir haben Zeit, unsere Gesellschaft resilienzfähig gegenüber der Klimaänderung zu machen. Energieverknappung hätten wir nicht, wenn wir Kohle verstromen würden, wenn wir Kernenergie entsprechend ans Netz bringen würden und wenn wir russisches Gas endlich hierher zu uns bekommen würden. Die Energieverknappung wäre dann passé, und die Preise würden sinken, ganz einfach. Und die Inflation wäre nicht so hoch, wenn Sie die EZB auffordern würden, seriöse Geldpolitik zu machen. All das machen Sie nicht. Schade. Das schadet unserem Land. Aber was Sie leider machen, ist, mit dem Finger aufs Ausland zu zeigen, auf die schlimmen Dinge in der Ukraine, ja. Aber das hat nicht die Probleme bei uns verursacht, Herr Minister, nein.",152,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
95,95,bt,sp19_516,2018-07-04,Alice Weidel,"mit der unbelehrbaren Weiterverfolgung einer gescheiterten Energiewende, die außer den höchsten Strompreisen der westlichen Welt, sinkender Versorgungssicherheit und Ressourcenverschleuderung in jährlich zweistelliger Milliardenhöhe nichts gebracht hat,",26,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",0.9218779730723682
208,208,bt,sp19_1133,2019-03-14,Martin Reichardt,"Die „Fridays for Future“-Demonstrationen haben gezeigt, dass die Jugend in Deutschland bereit ist, Verantwortung zu tragen und sich zu engagieren. Aufgabe einer verantwortungsvollen Politik ist es aber, dafür Sorge zu tragen, dass das Engagement der Jugend nicht in die Fänge der grünen Klimasekte gerät, einer Sekte, in der gewissenlose Gurus wie Herr Habeck, Frau Baerbock oder auch Frau Roth unsere Jugend mit irrationalen Klimaängsten für linksextreme Gesellschaftsmodelle gefügig machen wollen.",71,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
